Mean_X,Mean_Xm,Mean_Xt,Mean_BG_X,Mean_BG_Xm,Mean_BG_Xt,Mean_DoG_X,Mean_DoG_Xm,Mean_DoG_Xt,Mean_DoG_BG_X,Mean_DoG_BG_Xm,Mean_DoG_BG_Xt,Frame
180.6667,180.6667,180.6667,8.8167,8.8167,8.8167,1.6643,1.6643,1.6643,0.9174,0.9174,0.9174,21
192.5556,192.5556,192.5556,21.2556,21.2556,21.2556,3.9810,3.9810,3.9810,2.9818,2.9818,2.9818,22
171.7778,171.7778,171.7778,1.6778,1.6778,1.6778,1.0347,1.0347,1.0347,0.2710,0.2710,0.2710,23
172.7778,172.7778,172.7778,10.7278,10.7278,10.7278,1.0262,1.0262,1.0262,1.1640,1.1640,1.1640,24
194.2222,194.2222,194.2222,24.9722,24.9722,24.9722,4.4033,4.4033,4.4033,3.5845,3.5845,3.5845,25
174.3333,174.3333,174.3333,14.2333,14.2333,14.2333,1.1551,1.1551,1.1551,1.3392,1.3392,1.3392,26
169.1111,169.1111,169.1111,1.2111,1.2111,1.2111,-0.4101,-0.4101,-0.4101,-0.4548,-0.4548,-0.4548,27
162.4444,162.4444,162.4444,-0.3556,-0.3556,-0.3556,-0.9699,-0.9699,-0.9699,-1.4560,-1.4560,-1.4560,28
177.2222,177.2222,177.2222,11.0722,11.0722,11.0722,1.6146,1.6146,1.6146,0.9971,0.9971,0.9971,29
178.2222,178.2222,178.2222,12.7222,12.7222,12.7222,1.3196,1.3196,1.3196,1.0992,1.0992,1.0992,30
171.8889,171.8889,171.8889,10.4889,10.4889,10.4889,0.6432,0.6432,0.6432,0.8887,0.8887,0.8887,31
165.1111,165.1111,165.1111,7.9611,7.9611,7.9611,-0.3329,-0.3329,-0.3329,0.5590,0.5590,0.5590,32
167.0000,167.0000,167.0000,4.9500,4.9500,4.9500,0.9054,0.9054,0.9054,1.3778,1.3778,1.3778,33
173.0000,173.0000,173.0000,11.3000,11.3000,11.3000,0.8665,0.8665,0.8665,0.8909,0.8909,0.8909,34
178.7778,178.7778,178.7778,16.1278,16.1278,16.1278,2.7442,2.7442,2.7442,2.8842,2.8842,2.8842,35
172.1111,172.1111,172.1111,16.0111,16.0111,16.0111,1.5966,1.5966,1.5966,2.6143,2.6143,2.6143,36
172.0000,172.0000,172.0000,13.1000,13.1000,13.1000,2.2476,2.2476,2.2476,2.5866,2.5866,2.5866,37
182.8889,182.8889,182.8889,16.1389,16.1389,16.1389,4.0950,4.0950,4.0950,3.5154,3.5154,3.5154,38
183.5556,183.5556,183.5556,23.7056,23.7056,23.7056,3.1360,3.1360,3.1360,3.4202,3.4202,3.4202,39
190.6667,190.6667,190.6667,28.5167,28.5167,28.5167,4.3419,4.3419,4.3419,4.1899,4.1899,4.1899,40
197.3333,197.3333,197.3333,28.0833,28.0833,28.0833,6.0177,6.0177,6.0177,5.6401,5.6401,5.6401,41
193.3333,193.3333,193.3333,29.8833,29.8833,29.8833,4.5562,4.5562,4.5562,4.5251,4.5251,4.5251,42
185.3333,185.3333,185.3333,21.2333,21.2333,21.2333,3.4808,3.4808,3.4808,3.7856,3.7856,3.7856,43
183.6667,183.6667,183.6667,17.6667,17.6667,17.6667,2.5593,2.5593,2.5593,2.4256,2.4256,2.4256,44
186.4444,186.4444,186.4444,17.8444,17.8444,17.8444,3.3792,3.3792,3.3792,2.8285,2.8285,2.8285,45
179.4444,179.4444,179.4444,17.7944,17.7944,17.7944,1.6775,1.6775,1.6775,1.5465,1.5465,1.5465,46
174.7778,174.7778,174.7778,11.1778,11.1778,11.1778,1.9822,1.9822,1.9822,1.4854,1.4854,1.4854,47
166.0000,166.0000,166.0000,6.4500,6.4500,6.4500,0.3803,0.3803,0.3803,0.2908,0.2908,0.2908,48
167.2222,167.2222,167.2222,6.3722,6.3722,6.3722,0.2139,0.2139,0.2139,0.6859,0.6859,0.6859,49
163.2222,163.2222,163.2222,-1.4278,-1.4278,-1.4278,-0.2140,-0.2140,-0.2140,-0.6645,-0.6645,-0.6645,50
170.0000,170.0000,170.0000,10.5000,10.5000,10.5000,1.3342,1.3342,1.3342,1.6263,1.6263,1.6263,51
169.3333,169.3333,169.3333,1.0333,1.0333,1.0333,0.4985,0.4985,0.4985,0.6459,0.6459,0.6459,52
160.8889,160.8889,160.8889,9.4389,9.4389,9.4389,-0.8980,-0.8980,-0.8980,0.2973,0.2973,0.2973,53
182.3333,182.3333,182.3333,18.7333,18.7333,18.7333,3.3541,3.3541,3.3541,3.0541,3.0541,3.0541,54
168.5556,168.5556,168.5556,5.9056,5.9056,5.9056,1.3990,1.3990,1.3990,1.1663,1.1663,1.1663,55
176.3333,176.3333,176.3333,12.6333,12.6333,12.6333,2.4531,2.4531,2.4531,2.3937,2.3937,2.3937,56
177.2222,177.2222,177.2222,16.6222,16.6222,16.6222,2.4062,2.4062,2.4062,2.8092,2.8092,2.8092,57
187.0000,187.0000,187.0000,22.8000,22.8000,22.8000,3.3660,3.3660,3.3660,4.0139,4.0139,4.0139,58
174.2222,174.2222,174.2222,20.1222,20.1222,20.1222,1.0504,1.0504,1.0504,2.2191,2.2191,2.2191,59
169.7778,169.7778,169.7778,6.6778,6.6778,6.6778,0.6531,0.6531,0.6531,0.8282,0.8282,0.8282,60
168.0000,168.0000,168.0000,3.4000,3.4000,3.4000,-0.2851,-0.2851,-0.2851,-0.3585,-0.3585,-0.3585,61
180.1111,180.1111,180.1111,14.0611,14.0611,14.0611,2.5776,2.5776,2.5776,2.1024,2.1024,2.1024,62
180.3333,180.3333,180.3333,16.8333,16.8333,16.8333,1.9502,1.9502,1.9502,2.0785,2.0785,2.0785,63
174.0000,174.0000,174.0000,9.2500,9.2500,9.2500,2.1623,2.1623,2.1623,1.5248,1.5248,1.5248,64
188.6667,188.6667,188.6667,18.5167,18.5167,18.5167,1.9658,1.9658,1.9658,1.5940,1.5940,1.5940,65
180.2222,180.2222,180.2222,15.8722,15.8722,15.8722,3.0722,3.0722,3.0722,2.5830,2.5830,2.5830,66
181.5556,181.5556,181.5556,17.8056,17.8056,17.8056,2.2154,2.2154,2.2154,2.7089,2.7089,2.7089,67
183.6667,183.6667,183.6667,14.1667,14.1667,14.1667,2.4077,2.4077,2.4077,1.9273,1.9273,1.9273,68
173.8889,173.8889,173.8889,9.6389,9.6389,9.6389,0.5821,0.5821,0.5821,0.6787,0.6787,0.6787,69
182.2222,182.2222,182.2222,17.6222,17.6222,17.6222,2.8739,2.8739,2.8739,2.6885,2.6885,2.6885,70
170.8889,170.8889,170.8889,9.1389,9.1389,9.1389,1.3068,1.3068,1.3068,1.5725,1.5725,1.5725,71
162.1111,162.1111,162.1111,0.0111,0.0111,0.0111,-1.1239,-1.1239,-1.1239,-0.9860,-0.9860,-0.9860,72
175.6667,175.6667,175.6667,10.9667,10.9667,10.9667,0.9413,0.9413,0.9413,0.7069,0.7069,0.7069,73
162.2222,162.2222,162.2222,-1.0778,-1.0778,-1.0778,-0.7780,-0.7780,-0.7780,-0.5934,-0.5934,-0.5934,74
175.2222,175.2222,175.2222,12.0222,12.0222,12.0222,0.9368,0.9368,0.9368,1.4435,1.4435,1.4435,75
178.1111,178.1111,178.1111,17.1111,17.1111,17.1111,1.7679,1.7679,1.7679,2.1159,2.1159,2.1159,76
180.1111,180.1111,180.1111,21.1611,21.1611,21.1611,2.7054,2.7054,2.7054,3.3060,3.3060,3.3060,77
181.4444,181.4444,181.4444,12.4444,12.4444,12.4444,2.4352,2.4352,2.4352,2.0402,2.0402,2.0402,78
188.5556,188.5556,188.5556,19.1056,19.1056,19.1056,3.1648,3.1648,3.1648,3.2695,3.2695,3.2695,79
185.1111,185.1111,185.1111,16.3111,16.3111,16.3111,1.6865,1.6865,1.6865,2.3315,2.3315,2.3315,80
177.1111,177.1111,177.1111,9.4611,9.4611,9.4611,1.1691,1.1691,1.1691,1.5002,1.5002,1.5002,81
182.8889,182.8889,182.8889,7.0389,7.0389,7.0389,1.0034,1.0034,1.0034,0.7121,0.7121,0.7121,82
191.4444,191.4444,191.4444,18.9444,18.9444,18.9444,3.2284,3.2284,3.2284,3.1197,3.1197,3.1197,83
185.1111,185.1111,185.1111,12.4611,12.4611,12.4611,2.3204,2.3204,2.3204,1.8166,1.8166,1.8166,84
189.3333,189.3333,189.3333,23.0333,23.0333,23.0333,3.1152,3.1152,3.1152,3.5091,3.5091,3.5091,85
186.1111,186.1111,186.1111,14.7111,14.7111,14.7111,1.9535,1.9535,1.9535,2.3538,2.3538,2.3538,86
176.2222,176.2222,176.2222,6.8722,6.8722,6.8722,1.0638,1.0638,1.0638,1.2528,1.2528,1.2528,87
181.6667,181.6667,181.6667,23.5167,23.5167,23.5167,1.4136,1.4136,1.4136,2.3136,2.3136,2.3136,88
173.5556,173.5556,173.5556,3.9556,3.9556,3.9556,0.0833,0.0833,0.0833,0.6264,0.6264,0.6264,89
162.6667,162.6667,162.6667,2.7167,2.7167,2.7167,-1.8329,-1.8329,-1.8329,-0.6469,-0.6469,-0.6469,90
184.6667,184.6667,184.6667,19.9167,19.9167,19.9167,2.3338,2.3338,2.3338,2.6931,2.6931,2.6931,91
192.3333,192.3333,192.3333,24.7333,24.7333,24.7333,3.6048,3.6048,3.6048,3.3431,3.3431,3.3431,92
183.6667,183.6667,183.6667,17.9167,17.9167,17.9167,2.3003,2.3003,2.3003,2.1429,2.1429,2.1429,93
191.7778,191.7778,191.7778,20.6278,20.6278,20.6278,3.4073,3.4073,3.4073,2.8278,2.8278,2.8278,94
179.6667,179.6667,179.6667,12.4667,12.4667,12.4667,2.1599,2.1599,2.1599,1.7946,1.7946,1.7946,95
175.4444,175.4444,175.4444,9.7944,9.7944,9.7944,-0.2517,-0.2517,-0.2517,-0.0280,-0.0280,-0.0280,96
171.0000,171.0000,171.0000,9.1500,9.1500,9.1500,-0.3670,-0.3670,-0.3670,0.1442,0.1442,0.1442,97
191.2222,191.2222,191.2222,26.9222,26.9222,26.9222,3.1623,3.1623,3.1623,3.4689,3.4689,3.4689,98
182.5556,182.5556,182.5556,10.3556,10.3556,10.3556,1.8761,1.8761,1.8761,1.6807,1.6807,1.6807,99
178.2222,178.2222,178.2222,11.7222,11.7222,11.7222,2.0976,2.0976,2.0976,2.1062,2.1062,2.1062,100
176.6667,176.6667,176.6667,9.4167,9.4167,9.4167,1.0168,1.0168,1.0168,1.2714,1.2714,1.2714,101
178.1111,178.1111,178.1111,13.8611,13.8611,13.8611,1.8690,1.8690,1.8690,2.0315,2.0315,2.0315,102
179.8889,179.8889,179.8889,9.2389,9.2389,9.2389,1.4919,1.4919,1.4919,0.6652,0.6652,0.6652,103
171.2222,171.2222,171.2222,10.8222,10.8222,10.8222,1.0860,1.0860,1.0860,1.1011,1.1011,1.1011,104
181.6667,181.6667,181.6667,15.3167,15.3167,15.3167,3.2241,3.2241,3.2241,2.9339,2.9339,2.9339,105
185.0000,185.0000,185.0000,30.0500,30.0500,30.0500,4.2370,4.2370,4.2370,5.0561,5.0561,5.0561,106
168.4444,168.4444,168.4444,2.6944,2.6944,2.6944,1.1522,1.1522,1.1522,0.4439,0.4439,0.4439,107
181.4444,181.4444,181.4444,22.5444,22.5444,22.5444,4.0822,4.0822,4.0822,4.6022,4.6022,4.6022,108
183.3333,183.3333,183.3333,18.7333,22.3333,22.3333,3.5804,3.5804,3.5804,3.8883,3.6174,3.6174,109
183.3333,183.3333,183.3333,16.3333,21.1333,21.1333,3.8488,3.8488,3.8488,3.8609,3.3910,3.3910,110
178.6667,178.6667,178.6667,15.8167,15.8167,15.8167,3.5278,3.5278,3.5278,3.2287,3.2287,3.2287,111
179.8889,179.8889,179.8889,23.9889,23.9889,23.9889,3.2317,3.2317,3.2317,3.5268,3.5268,3.5268,112
181.2222,181.2222,181.2222,23.9222,23.9222,23.9222,3.6156,3.6156,3.6156,3.6684,3.6684,3.6684,113
192.3333,192.3333,192.3333,30.3833,30.3833,30.3833,6.6764,6.6764,6.6764,6.1926,6.1926,6.1926,114
196.8889,196.8889,196.8889,39.2889,39.2889,39.2889,7.6981,7.6981,7.6981,7.8668,7.8668,7.8668,115
186.0000,186.0000,186.0000,31.9000,31.4500,31.4500,4.9799,4.9799,4.9799,5.7839,5.7718,5.7718,116
206.8889,206.8889,206.8889,40.6389,46.7389,46.7389,7.5173,7.5173,7.5173,7.1333,7.3312,7.3312,117
194.3333,194.3333,194.3333,34.4833,34.4833,34.4833,5.2159,5.2159,5.2159,5.2519,5.2519,5.2519,118
202.4444,202.4444,202.4444,41.0444,41.0444,41.0444,6.5677,6.5677,6.5677,6.2186,6.2186,6.2186,119
194.6667,194.6667,194.6667,34.2667,34.2667,34.2667,5.5466,5.5466,5.5466,5.6628,5.6628,5.6628,120
178.1111,178.1111,178.1111,21.2111,21.2111,21.2111,3.1304,3.1304,3.1304,3.1240,3.1240,3.1240,121
196.4444,196.4444,196.4444,31.3944,31.3944,31.3944,5.2235,5.2235,5.2235,4.2081,4.2081,4.2081,122
194.4444,194.4444,194.4444,26.2444,25.0944,25.0944,5.6060,5.6060,5.6060,5.5485,4.9607,4.9607,123
196.0000,196.0000,196.0000,27.1000,31.5500,31.5500,5.6288,5.6288,5.6288,5.7002,4.8856,4.8856,124
190.1111,190.1111,190.1111,13.7111,19.3611,19.3611,4.1820,4.1820,4.1820,3.3486,2.9469,2.9469,125
187.8889,187.8889,187.8889,16.2889,25.3389,25.3389,4.1200,4.1200,4.1200,3.7275,3.7645,3.7645,126
180.3333,180.3333,180.3333,4.3833,11.6333,11.6333,2.5955,2.5955,2.5955,2.0965,2.0899,2.0899,127
187.2222,187.2222,187.2222,10.9722,20.7222,20.7222,3.3200,3.3200,3.3200,2.7571,3.1886,3.1886,128
189.6667,189.6667,189.6667,16.6667,21.4667,21.4667,4.1826,4.1826,4.1826,4.2279,3.9202,3.9202,129
188.1111,188.1111,188.1111,13.8611,22.9611,22.9611,3.3728,3.3728,3.3728,3.4158,3.7856,3.7856,130
192.3333,192.3333,192.3333,15.0333,22.4333,22.4333,4.9536,4.9536,4.9536,4.6086,4.4028,4.4028,131
185.1111,185.1111,185.1111,17.4111,23.2611,23.2611,3.2601,3.2601,3.2601,3.0589,2.9222,2.9222,132
179.6667,179.6667,179.6667,10.1167,21.5167,21.5167,3.0602,3.0602,3.0602,3.0219,3.3762,3.3762,133
176.2222,176.2222,176.2222,6.8222,19.1722,19.1722,2.3203,2.3203,2.3203,2.6346,3.2461,3.2461,134
173.4444,173.4444,173.4444,1.6444,8.8444,8.8444,0.5478,0.5478,0.5478,0.5146,0.6310,0.6310,135
177.3333,177.3333,177.3333,6.1833,14.2333,14.2333,2.5192,2.5192,2.5192,2.4340,2.6566,2.6566,136
191.4444,191.4444,191.4444,18.1444,27.0444,27.0444,4.4780,4.4780,4.4780,4.2899,4.6340,4.6340,137
180.0000,180.0000,180.0000,13.3500,22.0000,22.0000,2.8416,2.8416,2.8416,2.9283,3.0439,3.0439,138
174.2222,174.2222,174.2222,4.8722,13.3722,13.3722,1.5743,1.5743,1.5743,1.1468,1.6291,1.6291,139
169.6667,169.6667,169.6667,6.3167,12.3167,12.3167,1.2724,1.2724,1.2724,1.9095,2.2431,2.2431,140
163.1111,163.1111,163.1111,7.8111,11.7111,11.7111,1.0508,1.0508,1.0508,2.2175,1.7110,1.7110,141
164.4444,164.4444,164.4444,-2.1056,8.3944,8.3944,0.7663,0.7663,0.7663,0.4652,0.9665,0.9665,142
179.1111,179.1111,179.1111,8.4611,14.9611,14.9611,3.5407,3.5407,3.5407,2.7557,2.7219,2.7219,143
191.8889,191.8889,191.8889,26.5889,31.8389,31.8389,5.0187,5.0187,5.0187,5.4069,5.0938,5.0938,144
178.1111,178.1111,178.1111,7.9111,17.6611,17.6611,2.6516,2.6516,2.6516,2.6418,2.2879,2.2879,145
183.2222,183.2222,183.2222,14.8222,24.3722,24.3722,3.4035,3.4035,3.4035,3.7509,3.7004,3.7004,146
178.8889,178.8889,178.8889,12.9389,19.2889,19.2889,3.6680,3.6680,3.6680,3.7251,3.8423,3.8423,147
189.4444,189.4444,189.4444,19.7444,26.3444,26.3444,4.3721,4.3721,4.3721,4.4773,4.3040,4.3040,148
173.1111,173.1111,173.1111,9.9611,6.0611,6.0611,2.3923,2.3923,2.3923,2.2573,1.5369,1.5369,149
164.0000,164.0000,164.0000,-0.6000,7.2500,7.2500,0.4207,0.4207,0.4207,0.4679,0.7547,0.7547,150
188.0000,188.0000,188.0000,14.7500,24.6000,24.6000,4.1997,4.1997,4.1997,4.0462,3.6964,3.6964,151
177.0000,177.0000,177.0000,2.3000,7.5500,7.5500,2.6858,2.6858,2.6858,1.7811,1.7061,1.7061,152
177.5556,177.5556,177.5556,10.8056,12.6556,12.6556,2.2454,2.2454,2.2454,2.1994,1.9723,1.9723,153
175.7778,175.7778,175.7778,5.1778,16.2278,16.2278,2.2941,2.2941,2.2941,2.1817,2.4904,2.4904,154
173.4444,173.4444,173.4444,-2.0556,13.1444,13.1444,1.0461,1.0461,1.0461,0.1745,0.7834,0.7834,155
174.8889,174.8889,174.8889,5.6889,12.8389,12.8389,1.9366,1.9366,1.9366,1.3367,1.5495,1.5495,156
175.7778,175.7778,175.7778,-3.4222,1.7278,1.7278,1.7657,1.7657,1.7657,0.7597,0.5925,0.5925,157
175.8889,175.8889,175.8889,4.0889,3.9889,3.9889,1.8951,1.8951,1.8951,1.6075,0.8641,0.8641,158
175.0000,175.0000,175.0000,-7.1000,-0.0500,-0.0500,0.9883,0.9883,0.9883,-0.4674,-0.5636,-0.5636,159
165.0000,165.0000,165.0000,-4.1500,2.4000,2.4000,-0.0595,-0.0595,-0.0595,-0.2057,-0.1799,-0.1799,160
184.5556,184.5556,184.5556,19.0556,19.7056,19.7056,3.1506,3.1506,3.1506,3.4078,3.0727,3.0727,161
183.7778,183.7778,183.7778,4.8778,10.5278,10.5278,2.7137,2.7137,2.7137,1.5640,1.3593,1.3593,162
178.6667,178.6667,178.6667,6.6167,17.3167,17.3167,2.6091,2.6091,2.6091,2.3071,2.1134,2.1134,163
183.7778,183.7778,183.7778,9.5778,21.2778,21.2778,3.9691,3.9691,3.9691,2.9722,3.6495,3.6495,164
166.8889,166.8889,166.8889,-5.4111,-1.6611,-1.6611,0.1857,0.1857,0.1857,0.2422,0.0525,0.0525,165
172.4444,172.4444,172.4444,1.1944,13.3444,13.3444,0.2883,0.2883,0.2883,0.6169,1.1229,1.1229,166
168.5556,168.5556,168.5556,-0.2444,9.7556,9.7556,0.0696,0.0696,0.0696,0.8531,0.8871,0.8871,167
171.6667,171.6667,171.6667,-3.8333,10.1167,10.1167,0.8135,0.8135,0.8135,0.3426,0.7822,0.7822,168
174.1111,174.1111,174.1111,-3.0389,14.3111,14.3111,0.4643,0.4643,0.4643,0.2652,0.8918,0.8918,169
185.3333,185.3333,185.3333,14.1833,24.8833,24.8833,4.1741,4.1741,4.1741,4.2545,4.7066,4.7066,170
174.2222,174.2222,174.2222,7.4222,16.0722,16.0722,2.1331,2.1331,2.1331,2.6731,2.8253,2.8253,171
177.6667,177.6667,177.6667,9.6667,20.8667,20.8667,1.7616,1.7616,1.7616,2.4376,2.6934,2.6934,172
172.7778,172.7778,172.7778,3.9778,12.0778,12.0778,2.3688,2.3688,2.3688,2.5092,2.3649,2.3649,173
181.2222,181.2222,181.2222,-1.5278,13.3722,13.3722,1.6953,1.6953,1.6953,1.0643,1.5690,1.5690,174
176.7778,176.7778,176.7778,-1.8222,8.3778,8.3778,1.6362,1.6362,1.6362,0.7121,1.0932,1.0932,175
179.2222,179.2222,179.2222,-2.5278,5.5722,5.5722,2.0935,2.0935,2.0935,0.9551,0.9688,0.9688,176
185.7778,185.7778,185.7778,5.2278,16.7278,16.7278,1.9509,1.9509,1.9509,0.8395,1.8097,1.8097,177
178.5556,178.5556,178.5556,-14.7944,-0.1444,-0.1444,1.0224,1.0224,1.0224,-1.2056,-1.0278,-1.0278,178
180.5556,180.5556,180.5556,-1.7944,7.1556,7.1556,2.0450,2.0450,2.0450,0.9357,1.1126,1.1126,179
185.4444,185.4444,185.4444,4.3944,18.8444,18.8444,2.5909,2.5909,2.5909,1.3068,2.3652,2.3652,180
181.2222,181.2222,181.2222,6.0722,15.4722,15.4722,2.7724,2.7724,2.7724,1.8891,2.0687,2.0687,181
187.2222,187.2222,187.2222,2.3722,15.2222,15.2222,2.9213,2.9213,2.9213,1.7558,2.1756,2.1756,182
185.0000,185.0000,185.0000,9.8500,16.9000,16.9000,3.2845,3.2845,3.2845,2.7839,2.8709,2.8709,183
185.3333,185.3333,185.3333,3.4333,15.7333,15.7333,3.1202,3.1202,3.1202,1.6052,1.9621,1.9621,184
196.1111,196.1111,196.1111,13.6111,23.4611,23.4611,4.5928,4.5928,4.5928,3.0976,3.4390,3.4390,185
179.8889,179.8889,179.8889,6.9889,9.3889,9.3889,2.6559,2.6559,2.6559,1.8283,1.6098,1.6098,186
189.8889,189.8889,189.8889,18.5889,18.9389,18.9389,4.7860,4.7860,4.7860,4.1972,3.9508,3.9508,187
176.1111,176.1111,176.1111,7.7111,17.1611,17.1611,2.1360,2.1360,2.1360,1.8704,2.1893,2.1893,188
173.6667,173.6667,173.6667,-3.7833,11.2667,11.2667,2.3030,2.3030,2.3030,1.4086,1.7714,1.7714,189
187.1111,187.1111,187.1111,25.6611,26.8111,26.8111,3.6954,3.6954,3.6954,4.0640,3.8630,3.8630,190
172.6667,172.6667,172.6667,-0.7833,8.6667,8.6667,0.4167,0.4167,0.4167,0.0512,0.2724,0.2724,191
182.1111,182.1111,182.1111,9.0611,14.5611,14.5611,3.6155,3.6155,3.6155,2.5707,2.5666,2.5666,192
185.2222,185.2222,185.2222,10.1722,18.8222,18.8222,3.3133,3.3133,3.3133,2.5876,2.7755,2.7755,193
166.4444,166.4444,166.4444,-13.7056,-4.0556,-4.0556,0.1861,0.1861,0.1861,-0.9046,-0.9817,-0.9817,194
183.2222,183.2222,183.2222,6.4722,15.4222,15.4222,2.8793,2.8793,2.8793,1.5534,1.9670,1.9670,195
182.7778,182.7778,182.7778,10.3278,18.8778,18.8778,4.1045,4.1045,4.1045,3.2240,3.4815,3.4815,196
166.4444,166.4444,166.4444,-6.3056,0.8444,0.8444,-0.0343,-0.0343,-0.0343,-0.9533,-0.5827,-0.5827,197
186.5556,186.5556,186.5556,10.1556,18.1556,18.1556,3.5791,3.5791,3.5791,2.6192,2.6399,2.6399,198
175.5556,175.5556,175.5556,-6.5444,4.7056,4.7056,1.1010,1.1010,1.1010,-0.8017,0.2023,0.2023,199
174.8889,174.8889,174.8889,2.4389,7.7889,7.7889,1.9967,1.9967,1.9967,0.9814,1.1941,1.1941,200
177.7778,177.7778,177.7778,9.2778,11.8778,11.8778,2.0158,2.0158,2.0158,1.3001,1.5561,1.5561,201
178.5556,178.5556,178.5556,-1.9444,6.3556,6.3556,1.9113,1.9113,1.9113,0.3987,0.4672,0.4672,202
178.3333,178.3333,178.3333,0.0833,9.2333,9.2333,1.7454,1.7454,1.7454,0.4780,0.9991,0.9991,203
185.3333,185.3333,185.3333,1.7833,14.8833,14.8833,3.0351,3.0351,3.0351,1.8494,2.2815,2.2815,204
166.7778,166.7778,166.7778,-16.1722,-7.8222,-7.8222,0.1272,0.1272,0.1272,-1.5987,-1.1470,-1.1470,205
186.7778,186.7778,186.7778,6.0278,18.4778,18.4778,3.2981,3.2981,3.2981,2.2795,2.6950,2.6950,206
177.3333,177.3333,177.3333,-0.3667,9.5833,9.5833,2.1100,2.1100,2.1100,1.1503,1.4538,1.4538,207
187.7778,187.7778,187.7778,8.5778,21.2278,21.2278,3.2408,3.2408,3.2408,2.5041,3.3415,3.3415,208
183.1111,183.1111,183.1111,5.2611,18.1611,18.1611,1.9347,1.9347,1.9347,1.0393,1.7640,1.7640,209
172.7778,172.7778,172.7778,-5.3722,5.7778,5.7778,0.0309,0.0309,0.0309,-0.7302,0.0936,0.0936,210
180.5556,180.5556,180.5556,1.6556,6.9556,6.9556,2.6447,2.6447,2.6447,1.5759,1.7758,1.7758,211
180.8889,180.8889,180.8889,6.9889,12.2889,12.2889,2.4441,2.4441,2.4441,1.4278,1.8799,1.8799,212
179.5556,179.5556,179.5556,5.0056,16.9056,16.9056,3.0353,3.0353,3.0353,2.5223,2.8907,2.8907,213
191.2222,191.2222,191.2222,19.2722,26.0722,26.0722,4.2956,4.2956,4.2956,3.6538,4.1271,4.1271,214
167.2222,167.2222,167.2222,-1.1778,6.8222,6.8222,0.6384,0.6384,0.6384,0.2884,0.5683,0.5683,215
175.0000,175.0000,175.0000,5.8000,15.3500,15.3500,1.9567,1.9567,1.9567,1.8743,2.2100,2.2100,216
172.1111,172.1111,172.1111,3.7111,9.4111,9.4111,1.9173,1.9173,1.9173,1.8248,2.0323,2.0323,217
165.5556,165.5556,165.5556,-6.7444,2.6556,2.6556,-0.1682,-0.1682,-0.1682,-0.5209,-0.5066,-0.5066,218
